time,tracker3.kf3_cov.0,tracker3.kf3_cov.1,tracker3.kf3_cov.2,tracker3.kf3_cov.3,tracker3.kf3_cov.4,tracker3.kf3_cov.5,tracker3.kf3_cov.6,tracker3.kf3_cov.7,tracker3.kf3_cov.8
2026-04-10T00:15:32.393645,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.401978,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.410311,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.418644,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.426977,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.435310,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.443643,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.451976,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.460309,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.468642,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.476975,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.485308,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.493641,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
